WBGene_ID,SRR28479526,SRR28479525
WBGene00000671,0.0,0.0
WBGene00000672,0.0,104.05900231744606
WBGene00000673,0.0,0.0
WBGene00000674,110.65336046422885,97.90287264153397
WBGene00000675,0.0,0.0
WBGene00000676,0.0,0.0
WBGene00000677,0.0,0.0
WBGene00000678,466.5099882410542,0.0
WBGene00000679,0.0,0.0
WBGene00000680,0.0,0.0
WBGene00000681,151.24999618756178,438.2160097592898
WBGene00000682,0.0,0.0
WBGene00000683,227.04699427700723,0.0
WBGene00000684,0.0,0.0
WBGene00000685,0.0,0.0
WBGene00000687,0.0,0.0
WBGene00000688,0.0,0.0
WBGene00000689,0.0,91.84640204546534
WBGene00000690,0.0,0.0
WBGene00000691,30.195599238883574,11.043700245948731
WBGene00000692,0.0,143.95100320586087
WBGene00000693,0.0,0.0
WBGene00000694,0.0,0.0
WBGene00000695,320.81099191357276,0.0
WBGene00000696,0.0,0.0
WBGene00000697,0.0,0.0
WBGene00000698,0.0,0.0
WBGene00000699,451.56998861763486,0.0
WBGene00000700,0.0,0.0
WBGene00000701,0.0,0.0
WBGene00000702,0.0,0.0
WBGene00000703,0.0,0.0
WBGene00000704,146.11299631704605,0.0
WBGene00000705,142.59999640559545,0.0
WBGene00000706,0.0,0.0
WBGene00000707,0.0,0.0
WBGene00000708,0.0,0.0
WBGene00000710,0.0,0.0
WBGene00000711,0.0,0.0
WBGene00000712,0.0,0.0
WBGene00000713,0.0,0.0
WBGene00000714,0.0,0.0
WBGene00000715,0.0,0.0
WBGene00000716,0.0,0.0
WBGene00000717,0.0,0.0
WBGene00000718,0.0,0.0
WBGene00000719,0.0,0.0
WBGene00000720,0.0,0.0
WBGene00000721,0.0,0.0
WBGene00000722,0.0,0.0
WBGene00000723,0.0,0.0
WBGene00000724,0.0,0.0
WBGene00000725,0.0,0.0
WBGene00000726,0.0,0.0
WBGene00000727,0.0,0.0
WBGene00000728,0.0,0.0
WBGene00000729,0.0,0.0
WBGene00000730,0.0,0.0
WBGene00000731,0.0,0.0
WBGene00000732,0.0,0.0
WBGene00000733,0.0,0.0
WBGene00000734,0.0,0.0
WBGene00000735,0.0,0.0
WBGene00000736,0.0,0.0
WBGene00000737,0.0,0.0
WBGene00000738,1576.7199602568755,934.9760208223838
WBGene00000739,318.8439919631534,154.0730034312829
WBGene00000740,159.4219959815767,616.2920137251316
WBGene00000741,0.0,0.0
WBGene00000742,0.0,0.0
WBGene00000743,0.0,154.8390034483421
WBGene00000744,0.0,0.0
WBGene00000745,0.0,0.0
WBGene00000746,0.0,0.0
WBGene00000747,0.0,0.0
WBGene00000748,0.0,0.0
WBGene00000749,0.0,0.0
WBGene00000750,0.0,78.16660174080934
WBGene00000751,0.0,0.0
WBGene00000752,0.0,0.0
WBGene00000753,0.0,0.0
WBGene00000754,0.0,0.0
WBGene00000756,0.0,0.0
WBGene00000757,0.0,0.0
WBGene00000758,0.0,0.0
WBGene00000759,0.0,0.0
WBGene00000760,0.0,0.0
WBGene00000761,75.50149809689385,0.0
WBGene00000762,0.0,0.0
WBGene00000763,0.0,0.0
WBGene00000764,0.0,0.0
WBGene00000765,0.0,0.0
WBGene00000766,0.0,0.0
WBGene00000767,0.0,0.0
WBGene00000768,172.0570567530948,0.0
WBGene00000770,0.0,0.0
WBGene00000771,0.0,0.0
WBGene00000772,0.0,72.11330160599931
WBGene00000773,0.0,0.0
WBGene00000774,0.0,115.51000257246557
WBGene00000775,0.0,84.37630187910247
WBGene00000776,107.6719972859977,207.15100461335655
WBGene00000777,0.0,0.0
WBGene00000778,549.84598614047,432.61200963448596
WBGene00000779,613.5329845351627,592.0420131850719
WBGene00000780,351.0749911507322,0.0
WBGene00000781,0.0,0.0
WBGene00000782,0.0,0.0
WBGene00000783,0.0,0.0
WBGene00000784,0.0,0.0
WBGene00000785,0.0,0.0
WBGene00000786,0.0,287.37300639994066
WBGene00000787,0.0,0.0
WBGene00000788,0.0,411.09300915524705
WBGene00000789,0.0,72.21890160835108
WBGene00000792,71.09289820801793,50.71710112949522
WBGene00000793,0.0,288.8340064324779
WBGene00000794,187.99699526130945,90.26670201028463
WBGene00000795,0.0,120.66600268729226
WBGene00000796,0.0,39.055600869787774
WBGene00000797,0.0,0.0
WBGene00000798,0.0,0.0
WBGene00000799,0.0,0.0
WBGene00000800,85.22319785184672,46.0745010261022
WBGene00000802,1300.7199672137876,1747.1200389092373
WBGene00000803,31.714499200597874,0.0
WBGene00000804,0.0,178.93300398492752
WBGene00000812,120.66799695841789,173.0840038546674
WBGene00000813,59.60699849753385,56.99430126929162
WBGene00000814,71.84093818916269,206.14500459095242
WBGene00000815,68.61299827052679,131.35900292543073
WBGene00000816,136.23199656610856,0.0
WBGene00000817,0.0,306.10600681713396
WBGene00000818,0.0,0.0
WBGene00000819,0.0,0.0
WBGene00000820,0.0,0.0
WBGene00000821,0.0,0.0
WBGene00000822,86.07949783026264,0.0
WBGene00000829,4459.289887598231,3277.6500729949075
WBGene00000830,0.0,0.0
WBGene00000831,217.92799450686258,0.0
WBGene00000832,105.0289973526177,100.33600223453297
WBGene00000833,202.43999489725624,129.17200287672514
WBGene00000834,0.0,29.519100657405147
WBGene00000835,0.0,0.0
WBGene00000836,41.3737989571236,78.94060175804671
WBGene00000837,45.65369884924357,87.15320194094542
WBGene00000838,228.71399423498843,244.38200544250958
WBGene00000839,38.4620990305165,73.35850163373055
WBGene00000840,165.49499582849944,39.470300879023355
WBGene00000841,0.0,0.0
WBGene00000843,159.69299597474583,154.34000343722911
WBGene00000845,0.0,0.0
WBGene00000846,97.71388248700399,94.59133078413628
WBGene00000851,0.0,0.0
WBGene00000853,61.078698460437884,58.412301300871185
WBGene00000854,0.0,136.2748638649094
WBGene00000857,0.0,0.0
WBGene00000858,0.0,81.22670180895929
WBGene00000859,0.0,0.0
WBGene00000860,0.0,0.0
WBGene00000861,0.0,0.0
WBGene00000862,0.0,0.0
WBGene00000863,0.0,0.0
WBGene00000864,0.0,0.0
WBGene00000865,156.14499606417743,74.82330166635238
WBGene00000866,0.0,0.0
WBGene00000867,92.42719767026122,0.0
WBGene00000868,412.63798959896275,633.0980140994096
WBGene00000869,0.0,158.41500352798138
WBGene00000870,64.4276983760223,0.0
WBGene00000871,0.0,50.21290111826643
WBGene00000872,22.404399435270143,42.58220094832693
WBGene00000874,0.0,0.0
WBGene00000875,0.0,47.67490106174391
WBGene00000876,215.75999456150961,68.87380153385404
WBGene00000877,251.61299365779163,729.6030162486242
WBGene00000878,0.0,0.0
WBGene00000879,0.0,820.2540182674675
WBGene00000880,0.0,0.0
WBGene00000881,1714.2299567907705,1038.0200231172253
WBGene00000882,483.34898781660695,935.2680208288868
WBGene00000883,2292.409942217048,277.4670061793291
WBGene00000884,0.0,0.0
WBGene00000885,0.0,130.55400290750296
WBGene00000886,0.0,0.0
WBGene00000887,0.0,0.0
WBGene00000888,0.0,604.297013457997
WBGene00000889,127.71299678084017,0.0
WBGene00000890,0.0,0.0
WBGene00000891,0.0,0.0
WBGene00000892,0.0,46.62840103843782
WBGene00000893,61.19800835043053,0.0
WBGene00000894,166.47099580389818,52.73300117439033
WBGene00000895,0.0,0.0
WBGene00000896,492.36398758937304,948.7150211283583
WBGene00000897,42.96209891708858,0.0
WBGene00000898,27.947899295539557,64.13060142822059
WBGene00000899,92.7756376614784,169.5750037765202
WBGene00000900,75.13939810602102,0.0
WBGene00000901,42.903298918570705,0.0
WBGene00000902,0.0,0.0
WBGene00000903,0.0,0.0
WBGene00000904,0.0,0.0
WBGene00000905,0.0,0.0
WBGene00000906,0.0,0.0
WBGene00000907,0.0,0.0
WBGene00000908,53.16779865984164,50.79640113126127
WBGene00000910,0.0,0.0
WBGene00000911,37.37650725788015,35.55601039185014
WBGene00000912,78.92939839278951,56.06320124855555
WBGene00000913,62.335398428761245,89.08780198402994
WBGene00000914,58.75019851913053,112.33800250182352
WBGene00000915,644.4996377546108,281.98100627985815
WBGene00000917,95.52669759213461,0.0
WBGene00000920,0.0,0.0
